# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2481       1.005992653842e-11       3.358316356011e-13      -2.069882967188e-13       0.000000000000e+00       1.314131660638e-16       2.355140760501e-17      -2.939257504840e-18 
 2482       1.001734110168e-11       3.373982343693e-13      -2.065434208366e-13       0.000000000000e+00       1.311622260494e-16       2.363518163482e-17      -2.954998234322e-18 
 2483       9.974972901584e-12       3.389704795430e-13      -2.062487041930e-13       0.000000000000e+00       1.309118241497e-16       2.371956580613e-17      -2.969495584826e-18 
 2484       9.932831711354e-12       3.405473074948e-13      -2.061035375217e-13       0.000000000000e+00       1.306619589177e-16       2.380464441537e-17      -2.982730171872e-18 
 2485       9.890927334114e-12       3.421276511477e-13      -2.061073087137e-13       0.000000000000e+00       1.304126288964e-16       2.389050202735e-17      -2.994682555895e-18 
 2486       9.849269602928e-12       3.437104399712e-13      -2.062594028153e-13       0.000000000000e+00       1.301638326192e-16       2.397722347551e-17      -3.005333242195e-18 
 2487       9.807868380826e-12       3.452945999784e-13      -2.065592020239e-13       0.000000000000e+00       1.299155686093e-16       2.406489386223e-17      -3.014662680880e-18 
 2488       9.766733560838e-12       3.468790537221e-13      -2.070060856857e-13       0.000000000000e+00       1.296678353806e-16       2.415359855906e-17      -3.022651266820e-18 
 2489       9.725875066020e-12       3.484627202915e-13      -2.075994302919e-13       0.000000000000e+00       1.294206314369e-16       2.424342320699e-17      -3.029279339588e-18 
 2490       9.685302849486e-12       3.500445153087e-13      -2.083386094761e-13       0.000000000000e+00       1.291739552720e-16       2.433445371674e-17      -3.034527183410e-18 
 2491       9.645026894432e-12       3.516233509252e-13      -2.092229940106e-13       0.000000000000e+00       1.289278053700e-16       2.442677626904e-17      -3.038375027110e-18 
 2492       9.605057214175e-12       3.531981358184e-13      -2.102519518037e-13       0.000000000000e+00       1.286821802053e-16       2.452047731484e-17      -3.040803044060e-18 
 2493       9.565403852172e-12       3.547677751882e-13      -2.114248478962e-13       0.000000000000e+00       1.284370782421e-16       2.461564357564e-17      -3.041791352123e-18 
 2494       9.526075783903e-12       3.563312400788e-13      -2.127407696030e-13       0.000000000000e+00       1.281924980177e-16       2.471233149674e-17      -3.041334843596e-18 
 2495       9.487077615379e-12       3.578877757963e-13      -2.141977001794e-13       0.000000000000e+00       1.279484383918e-16       2.481047541048e-17      -3.039487770265e-18 
 2496       9.448412865309e-12       3.594366947078e-13      -2.157933402972e-13       0.000000000000e+00       1.277048982985e-16       2.490997883435e-17      -3.036319420002e-18 
 2497       9.410085061499e-12       3.609773070250e-13      -2.175253824505e-13       0.000000000000e+00       1.274618766635e-16       2.501074496869e-17      -3.031899310788e-18 
 2498       9.372097740860e-12       3.625089208023e-13      -2.193915109479e-13       0.000000000000e+00       1.272193724041e-16       2.511267669641e-17      -3.026297190935e-18 
 2499       9.334454449420e-12       3.640308419342e-13      -2.213894019037e-13       0.000000000000e+00       1.269773844295e-16       2.521567658264e-17      -3.019583039325e-18 
 2500       9.297158742329e-12       3.655423741537e-13      -2.235167232295e-13       0.000000000000e+00       1.267359116402e-16       2.531964687439e-17      -3.011827065643e-18 
 2501       9.260214183868e-12       3.670428190299e-13      -2.257711346258e-13       0.000000000000e+00       1.264949529287e-16       2.542448950029e-17      -3.003099710610e-18 
 2502       9.223624347458e-12       3.685314759657e-13      -2.281502875735e-13       0.000000000000e+00       1.262545071787e-16       2.553010607022e-17      -2.993471646212e-18 
 2503       9.187392815669e-12       3.700076421960e-13      -2.306518253255e-13       0.000000000000e+00       1.260145732658e-16       2.563639787500e-17      -2.983013775939e-18 
 2504       9.151523180227e-12       3.714706127853e-13      -2.332733828982e-13       0.000000000000e+00       1.257751500571e-16       2.574326588608e-17      -2.971797235013e-18 
 2505       9.116019042021e-12       3.729196806257e-13      -2.360125870629e-13       0.000000000000e+00       1.255362364112e-16       2.585061075522e-17      -2.959893390626e-18 
 2506       9.080884011116e-12       3.743541364345e-13      -2.388670563378e-13       0.000000000000e+00       1.252978311784e-16       2.595833281416e-17      -2.947373842168e-18 
 2507       9.046121706756e-12       3.757732687526e-13      -2.418344009789e-13       0.000000000000e+00       1.250599332006e-16       2.606633207431e-17      -2.934310421463e-18 
 2508       9.011735757377e-12       3.771763639417e-13      -2.449122229721e-13       0.000000000000e+00       1.248225413110e-16       2.617450822642e-17      -2.920775193001e-18 
 2509       8.977729800611e-12       3.785627061828e-13      -2.480981160246e-13       0.000000000000e+00       1.245856543347e-16       2.628276064026e-17      -2.906840454173e-18 
 2510       8.944107483297e-12       3.799315774734e-13      -2.513896655560e-13       0.000000000000e+00       1.243492710879e-16       2.639098836431e-17      -2.892578735502e-18 
 2511       8.910872461490e-12       3.812822576261e-13      -2.547844486906e-13       0.000000000000e+00       1.241133903787e-16       2.649909012545e-17      -2.878062800875e-18 
 2512       8.878028400466e-12       3.826140242657e-13      -2.582800342483e-13       0.000000000000e+00       1.238780110065e-16       2.660696432859e-17      -2.863365647780e-18 
 2513       8.845578974734e-12       3.839261528275e-13      -2.618739827367e-13       0.000000000000e+00       1.236431317623e-16       2.671450905643e-17      -2.848560507535e-18 
 2514       8.813527868043e-12       3.852179165554e-13      -2.655638463421e-13       0.000000000000e+00       1.234087514286e-16       2.682162206904e-17      -2.833720845524e-18 
 2515       8.781878773389e-12       3.864885864990e-13      -2.693471689213e-13       0.000000000000e+00       1.231748687791e-16       2.692820080364e-17      -2.818920361427e-18 
 2516       8.750635393024e-12       3.877374315121e-13      -2.732214859932e-13       0.000000000000e+00       1.229414825795e-16       2.703414237422e-17      -2.804232989458e-18 
 2517       8.719801438467e-12       3.889637182504e-13      -2.771843247304e-13       0.000000000000e+00       1.227085915864e-16       2.713934357123e-17      -2.789732898592e-18 
 2518       8.689380630508e-12       3.901667111693e-13      -2.812332039504e-13       0.000000000000e+00       1.224761945482e-16       2.724370086127e-17      -2.775494492802e-18 
 2519       8.659376699219e-12       3.913456725218e-13      -2.853656341076e-13       0.000000000000e+00       1.222442902046e-16       2.734711038675e-17      -2.761592411291e-18 
 2520       8.629793383961e-12       3.924998623562e-13      -2.895791172844e-13       0.000000000000e+00       1.220128772868e-16       2.744946796560e-17      -2.748101528725e-18 
 2521       8.600634433396e-12       3.936285385142e-13      -2.938711471831e-13       0.000000000000e+00       1.217819545174e-16       2.755066909094e-17      -2.735096955467e-18 
 2522       8.571903605489e-12       3.947309566287e-13      -2.982392091173e-13       0.000000000000e+00       1.215515206103e-16       2.765060893072e-17      -2.722654037809e-18 
 2523       8.543604667521e-12       3.958063701216e-13      -3.026807800034e-13       0.000000000000e+00       1.213215742710e-16       2.774918232748e-17      -2.710848358204e-18 
 2524       8.515741396097e-12       3.968540302016e-13      -3.071933283522e-13       0.000000000000e+00       1.210921141961e-16       2.784628379795e-17      -2.699755735502e-18 
 2525       8.488317577152e-12       3.978731858622e-13      -3.117743142604e-13       0.000000000000e+00       1.208631390738e-16       2.794180753277e-17      -2.689452225179e-18 
 2526       8.461337005961e-12       3.988630838795e-13      -3.164211894024e-13       0.000000000000e+00       1.206346475836e-16       2.803564739618e-17      -2.680014119575e-18 
 2527       8.434803487149e-12       3.998229688101e-13      -3.211313970213e-13       0.000000000000e+00       1.204066383965e-16       2.812769692566e-17      -2.671517948124e-18 
 2528       8.408720834694e-12       4.007520829889e-13      -3.259023719211e-13       0.000000000000e+00       1.201791101744e-16       2.821784933165e-17      -2.664040477587e-18 
 2529       8.383092871943e-12       4.016496665268e-13      -3.307315404576e-13       0.000000000000e+00       1.199520615711e-16       2.830599749721e-17      -2.657658712284e-18 
 2530       8.357923431611e-12       4.025149573089e-13      -3.356163205305e-13       0.000000000000e+00       1.197254912314e-16       2.839203397770e-17      -2.652449894332e-18 
 2531       8.333216355799e-12       4.033471909923e-13      -3.405541215747e-13       0.000000000000e+00       1.194993977913e-16       2.847585100046e-17      -2.648491503872e-18 
 2532       8.308975495995e-12       4.041456010036e-13      -3.455423445516e-13       0.000000000000e+00       1.192737798785e-16       2.855734046452e-17      -2.645861259306e-18 
 2533       8.285203584741e-12       4.049095302224e-13      -3.505784007929e-13       0.000000000000e+00       1.190486361848e-16       2.863641386175e-17      -2.644613462319e-18 
 2534       8.261898843478e-12       4.056387667394e-13      -3.556597686659e-13       0.000000000000e+00       1.188239656871e-16       2.871306216710e-17      -2.644707883062e-18 
 2535       8.239058355104e-12       4.063332100350e-13      -3.607839372187e-13       0.000000000000e+00       1.185997674278e-16       2.878729629397e-17      -2.646080464326e-18 
 2536       8.216679190532e-12       4.069927594700e-13      -3.659483873498e-13       0.000000000000e+00       1.183760404423e-16       2.885912720418e-17      -2.648666939214e-18 
 2537       8.194758408671e-12       4.076173142858e-13      -3.711505918006e-13       0.000000000000e+00       1.181527837582e-16       2.892856590801e-17      -2.652402830931e-18 
 2538       8.173293056419e-12       4.082067736040e-13      -3.763880151467e-13       0.000000000000e+00       1.179299963961e-16       2.899562346427e-17      -2.657223452570e-18 
 2539       8.152280168644e-12       4.087610364267e-13      -3.816581137902e-13       0.000000000000e+00       1.177076773690e-16       2.906031098034e-17      -2.663063906909e-18 
 2540       8.131716768177e-12       4.092800016365e-13      -3.869583359514e-13       0.000000000000e+00       1.174858256826e-16       2.912263961221e-17      -2.669859086197e-18 
 2541       8.111599865795e-12       4.097635679960e-13      -3.922861216607e-13       0.000000000000e+00       1.172644403353e-16       2.918262056456e-17      -2.677543671950e-18 
 2542       8.091926460211e-12       4.102116341483e-13      -3.976389027507e-13       0.000000000000e+00       1.170435203180e-16       2.924026509081e-17      -2.686052134735e-18 
 2543       8.072693538061e-12       4.106240986163e-13      -4.030141028477e-13       0.000000000000e+00       1.168230646140e-16       2.929558449314e-17      -2.695318733967e-18 
 2544       8.053898073889e-12       4.110008598033e-13      -4.084091373640e-13       0.000000000000e+00       1.166030721996e-16       2.934859012258e-17      -2.705277517697e-18 
 2545       8.035537030137e-12       4.113418159926e-13      -4.138214134895e-13       0.000000000000e+00       1.163835420433e-16       2.939929337902e-17      -2.715862322403e-18 
 2546       8.017607357128e-12       4.116468653476e-13      -4.192483301840e-13       0.000000000000e+00       1.161644731064e-16       2.944770571132e-17      -2.727006772780e-18 
 2547       8.000105993060e-12       4.119159059114e-13      -4.246872781684e-13       0.000000000000e+00       1.159458643426e-16       2.949383861733e-17      -2.738644281532e-18 
 2548       7.983029863988e-12       4.121488356072e-13      -4.301356399175e-13       0.000000000000e+00       1.157277146982e-16       2.953770364391e-17      -2.750708049165e-18 
 2549       7.966375883812e-12       4.123455522381e-13      -4.355907896511e-13       0.000000000000e+00       1.155100231120e-16       2.957931238705e-17      -2.763131063772e-18 
 2550       7.950140954266e-12       4.125059534868e-13      -4.410500933262e-13       0.000000000000e+00       1.152927885153e-16       2.961867649187e-17      -2.775846100829e-18 
 2551       7.934321964902e-12       4.126299369160e-13      -4.465109086291e-13       0.000000000000e+00       1.150760098322e-16       2.965580765271e-17      -2.788785722983e-18 
 2552       7.918915793082e-12       4.127173999679e-13      -4.519705849671e-13       0.000000000000e+00       1.148596859788e-16       2.969071761313e-17      -2.801882279845e-18 
 2553       7.903919303961e-12       4.127682399644e-13      -4.574264634602e-13       0.000000000000e+00       1.146438158642e-16       2.972341816603e-17      -2.815067907778e-18 
 2554       7.889329350476e-12       4.127823541070e-13      -4.628758769334e-13       0.000000000000e+00       1.144283983896e-16       2.975392115365e-17      -2.828274529692e-18 
 2555       7.875142773335e-12       4.127596394768e-13      -4.683161499083e-13       0.000000000000e+00       1.142134324489e-16       2.978223846763e-17      -2.841433854829e-18 
 2556       7.861356400999e-12       4.126999930343e-13      -4.737445985953e-13       0.000000000000e+00       1.139989169285e-16       2.980838204910e-17      -2.854477378560e-18 
 2557       7.847967049676e-12       4.126033116195e-13      -4.791585308849e-13       0.000000000000e+00       1.137848507071e-16       2.983236388868e-17      -2.867336382169e-18 
 2558       7.834971523301e-12       4.124694919517e-13      -4.845552463403e-13       0.000000000000e+00       1.135712326559e-16       2.985419602657e-17      -2.879941932653e-18 
 2559       7.822366613531e-12       4.122984306296e-13      -4.899320361890e-13       0.000000000000e+00       1.133580616387e-16       2.987389055258e-17      -2.892224882502e-18 
 2560       7.810149099725e-12       4.120900241311e-13      -4.952861833145e-13       0.000000000000e+00       1.131453365114e-16       2.989145960621e-17      -2.904115869499e-18 
 2561       7.798315748937e-12       4.118441688135e-13      -5.006149622486e-13       0.000000000000e+00       1.129330561228e-16       2.990691537667e-17      -2.915545316505e-18 
 2562       7.786863315899e-12       4.115607609131e-13      -5.059156391629e-13       0.000000000000e+00       1.127212193136e-16       2.992027010294e-17      -2.926443431253e-18 
 2563       7.775788543011e-12       4.112396965453e-13      -5.111854718609e-13       0.000000000000e+00       1.125098249174e-16       2.993153607384e-17      -2.936740206137e-18 
 2564       7.765088160327e-12       4.108808717048e-13      -5.164217097699e-13       0.000000000000e+00       1.122988717597e-16       2.994072562807e-17      -2.946365418003e-18 
 2565       7.754758885542e-12       4.104841822652e-13      -5.216215939330e-13       0.000000000000e+00       1.120883586589e-16       2.994785115427e-17      -2.955248627942e-18 
 2566       7.744797423981e-12       4.100495239788e-13      -5.267823570007e-13       0.000000000000e+00       1.118782844255e-16       2.995292509106e-17      -2.963319181078e-18 
 2567       7.735200468582e-12       4.095767924772e-13      -5.319012232230e-13       0.000000000000e+00       1.116686478623e-16       2.995595992708e-17      -2.970506206359e-18 
 2568       7.725964699891e-12       4.090658832707e-13      -5.369754084413e-13       0.000000000000e+00       1.114594477646e-16       2.995696820110e-17      -2.976738616350e-18 
 2569       7.717086786039e-12       4.085166917484e-13      -5.420021200802e-13       0.000000000000e+00       1.112506829200e-16       2.995596250200e-17      -2.981945107022e-18 
 2570       7.708563382739e-12       4.079291131781e-13      -5.469785571396e-13       0.000000000000e+00       1.110423521085e-16       2.995295546886e-17      -2.986054157543e-18 
 2571       7.700391133266e-12       4.073030427064e-13      -5.519019101862e-13       0.000000000000e+00       1.108344541025e-16       2.994795979104e-17      -2.988994030071e-18 
 2572       7.692566122446e-12       4.066384634404e-13      -5.567696068367e-13       0.000000000000e+00       1.106269877314e-16       2.994099019626e-17      -2.990707858398e-18 
 2573       7.685082235234e-12       4.059357112410e-13      -5.615800497489e-13       0.000000000000e+00       1.104199520766e-16       2.993206942746e-17      -2.991199008182e-18 
 2574       7.677932788763e-12       4.051952114370e-13      -5.663318828156e-13       0.000000000000e+00       1.102133462780e-16       2.992122230008e-17      -2.990485974553e-18 
 2575       7.671111077476e-12       4.044173908818e-13      -5.710237460523e-13       0.000000000000e+00       1.100071694687e-16       2.990847371719e-17      -2.988587316771e-18 
 2576       7.664610373106e-12       4.036026779549e-13      -5.756542755929e-13       0.000000000000e+00       1.098014207756e-16       2.989384866957e-17      -2.985521658292e-18 
 2577       7.658423924647e-12       4.027515025635e-13      -5.802221036866e-13       0.000000000000e+00       1.095960993188e-16       2.987737223578e-17      -2.981307686829e-18 
 2578       7.652544958337e-12       4.018642961439e-13      -5.847258586937e-13       0.000000000000e+00       1.093912042122e-16       2.985906958225e-17      -2.975964154421e-18 
 2579       7.646966677635e-12       4.009414916632e-13      -5.891641650826e-13       0.000000000000e+00       1.091867345630e-16       2.983896596337e-17      -2.969509877494e-18 
 2580       7.641682263196e-12       3.999835236208e-13      -5.935356434255e-13       0.000000000000e+00       1.089826894718e-16       2.981708672160e-17      -2.961963736926e-18 
 2581       7.636684872847e-12       3.989908280499e-13      -5.978389103951e-13       0.000000000000e+00       1.087790680328e-16       2.979345728754e-17      -2.953344678113e-18 
 2582       7.631967641569e-12       3.979638425190e-13      -6.020725787610e-13       0.000000000000e+00       1.085758693337e-16       2.976810318000e-17      -2.943671711032e-18 
 2583       7.627523681471e-12       3.969030061336e-13      -6.062352573858e-13       0.000000000000e+00       1.083730924555e-16       2.974105000614e-17      -2.932963910306e-18 
 2584       7.623346081770e-12       3.958087595376e-13      -6.103255512218e-13       0.000000000000e+00       1.081707364727e-16       2.971232346149e-17      -2.921240415268e-18 
 2585       7.619427908763e-12       3.946815449151e-13      -6.143420613068e-13       0.000000000000e+00       1.079688004533e-16       2.968194933011e-17      -2.908520430026e-18 
 2586       7.615762205810e-12       3.935218059915e-13      -6.182833847610e-13       0.000000000000e+00       1.077672834586e-16       2.964995348462e-17      -2.894823223526e-18 
 2587       7.612341993311e-12       3.923299880353e-13      -6.221481147832e-13       0.000000000000e+00       1.075661845435e-16       2.961636188633e-17      -2.880168129619e-18 
 2588       7.609160268678e-12       3.911065378599e-13      -6.259348406470e-13       0.000000000000e+00       1.073655027561e-16       2.958120058529e-17      -2.864574547122e-18 
 2589       7.606210006319e-12       3.898519038247e-13      -6.296421476970e-13       0.000000000000e+00       1.071652371380e-16       2.954449572043e-17      -2.848061939886e-18 
 2590       7.603484157609e-12       3.885665358368e-13      -6.332686173458e-13       0.000000000000e+00       1.069653867243e-16       2.950627351957e-17      -2.830649836858e-18 
 2591       7.600975650874e-12       3.872508853526e-13      -6.368128270696e-13       0.000000000000e+00       1.067659505433e-16       2.946656029961e-17      -2.812357832145e-18 
 2592       7.598677391363e-12       3.859054053794e-13      -6.402733504050e-13       0.000000000000e+00       1.065669276169e-16       2.942538246653e-17      -2.793205585081e-18 
 2593       7.596582261227e-12       3.845305504768e-13      -6.436487569451e-13       0.000000000000e+00       1.063683169600e-16       2.938276651552e-17      -2.773212820290e-18 
 2594       7.594683119498e-12       3.831267767583e-13      -6.469376123362e-13       0.000000000000e+00       1.061701175814e-16       2.933873903106e-17      -2.752399327750e-18 
 2595       7.592972802064e-12       3.816945418929e-13      -6.501384782738e-13       0.000000000000e+00       1.059723284827e-16       2.929332668701e-17      -2.730784962857e-18 
 2596       7.591444121648e-12       3.802343051066e-13      -6.532499124989e-13       0.000000000000e+00       1.057749486592e-16       2.924655624671e-17      -2.708389646490e-18 
 2597       7.590089867783e-12       3.787465271839e-13      -6.562704687949e-13       0.000000000000e+00       1.055779770995e-16       2.919845456305e-17      -2.685233365078e-18 
 2598       7.588902806793e-12       3.772316704694e-13      -6.591986969831e-13       0.000000000000e+00       1.053814127854e-16       2.914904857855e-17      -2.661336170658e-18 
 2599       7.587875681766e-12       3.756901988694e-13      -6.620331429198e-13       0.000000000000e+00       1.051852546922e-16       2.909836532548e-17      -2.636718180948e-18 
 2600       7.587001212536e-12       3.741225778532e-13      -6.647723484924e-13       0.000000000000e+00       1.049895017884e-16       2.904643192593e-17      -2.611399579404e-18 
 2601       7.586272095657e-12       3.725292744551e-13      -6.674148516156e-13       0.000000000000e+00       1.047941530357e-16       2.899327559189e-17      -2.585400615287e-18 
 2602       7.585681004381e-12       3.709107572754e-13      -6.699591862277e-13       0.000000000000e+00       1.045992073894e-16       2.893892362536e-17      -2.558741603728e-18 
 2603       7.585220588635e-12       3.692674964824e-13      -6.724038822875e-13       0.000000000000e+00       1.044046637978e-16       2.888340341842e-17      -2.531442925793e-18 
 2604       7.584883475001e-12       3.675999638136e-13      -6.747474657699e-13       0.000000000000e+00       1.042105212028e-16       2.882674245334e-17      -2.503525028547e-18 
 2605       7.584662266689e-12       3.659086325776e-13      -6.769884586628e-13       0.000000000000e+00       1.040167785391e-16       2.876896830263e-17      -2.475008425115e-18 
 2606       7.584549543518e-12       3.641939776552e-13      -6.791253789631e-13       0.000000000000e+00       1.038234347353e-16       2.871010862916e-17      -2.445913694752e-18 
 2607       7.584537861892e-12       3.624564755015e-13      -6.811567406733e-13       0.000000000000e+00       1.036304887126e-16       2.865019118626e-17      -2.416261482904e-18 
 2608       7.584619754778e-12       3.606966041469e-13      -6.830810537978e-13       0.000000000000e+00       1.034379393860e-16       2.858924381777e-17      -2.386072501272e-18 
 2609       7.584787731680e-12       3.589148431989e-13      -6.848968243391e-13       0.000000000000e+00       1.032457856635e-16       2.852729445815e-17      -2.355367527879e-18 
 2610       7.585034278621e-12       3.571116738437e-13      -6.866025542942e-13       0.000000000000e+00       1.030540264463e-16       2.846437113256e-17      -2.324167407133e-18 
 2611       7.585352086222e-12       3.552876023853e-13      -6.881970436660e-13       0.000000000000e+00       1.028626606862e-16       2.840050275638e-17      -2.292496920763e-18 
 2612       7.585734735385e-12       3.534432310040e-13      -6.896802983545e-13       0.000000000000e+00       1.026716875576e-16       2.833572153835e-17      -2.260396424227e-18 
 2613       7.586176015407e-12       3.515791873980e-13      -6.910526273501e-13       0.000000000000e+00       1.024811062866e-16       2.827006059109e-17      -2.227910275693e-18 
 2614       7.586669696215e-12       3.496961012835e-13      -6.923143411828e-13       0.000000000000e+00       1.022909160932e-16       2.820355313298e-17      -2.195082971231e-18 
 2615       7.587209528339e-12       3.477946043967e-13      -6.934657519236e-13       0.000000000000e+00       1.021011161918e-16       2.813623248828e-17      -2.161959144942e-18 
 2616       7.587789242900e-12       3.458753304960e-13      -6.945071731866e-13       0.000000000000e+00       1.019117057913e-16       2.806813208723e-17      -2.128583569090e-18 
 2617       7.588402551586e-12       3.439389153634e-13      -6.954389201303e-13       0.000000000000e+00       1.017226840945e-16       2.799928546615e-17      -2.095001154237e-18 
 2618       7.589043146637e-12       3.419859968073e-13      -6.962613094595e-13       0.000000000000e+00       1.015340502986e-16       2.792972626756e-17      -2.061256949375e-18 
 2619       7.589704700824e-12       3.400172146637e-13      -6.969746594267e-13       0.000000000000e+00       1.013458035949e-16       2.785948824024e-17      -2.027396142055e-18 
 2620       7.590380867433e-12       3.380332107985e-13      -6.975792898340e-13       0.000000000000e+00       1.011579431692e-16       2.778860523939e-17      -1.993464058524e-18 
 2621       7.591065280244e-12       3.360346291094e-13      -6.980755220349e-13       0.000000000000e+00       1.009704682011e-16       2.771711122669e-17      -1.959506163858e-18 
 2622       7.591751553514e-12       3.340221155279e-13      -6.984636789353e-13       0.000000000000e+00       1.007833778648e-16       2.764504027042e-17      -1.925568062087e-18 
 2623       7.592433281955e-12       3.319963180213e-13      -6.987440849961e-13       0.000000000000e+00       1.005966713285e-16       2.757242654554e-17      -1.891695496339e-18 
 2624       7.593104040721e-12       3.299578865945e-13      -6.989170662339e-13       0.000000000000e+00       1.004103477546e-16       2.749930433383e-17      -1.857934348961e-18 
 2625       7.593757385384e-12       3.279074732919e-13      -6.989829502235e-13       0.000000000000e+00       1.002244062998e-16       2.742570802397e-17      -1.824330641661e-18 
 2626       7.594386851918e-12       3.258457321999e-13      -6.989420660991e-13       0.000000000000e+00       1.000388461147e-16       2.735167211164e-17      -1.790930535634e-18 
 2627       7.594985956682e-12       3.237733194480e-13      -6.987947445559e-13       0.000000000000e+00       9.985366634455e-17       2.727723119963e-17      -1.757780331698e-18 
 2628       7.595548196397e-12       3.216908932115e-13      -6.985413178521e-13       0.000000000000e+00       9.966886612830e-17       2.720241999794e-17      -1.724926470425e-18 
 2629       7.596067048129e-12       3.195991137133e-13      -6.981821198104e-13       0.000000000000e+00       9.948444459932e-17       2.712727332388e-17      -1.692415532275e-18 
 2630       7.596535969273e-12       3.174986432253e-13      -6.977174858195e-13       0.000000000000e+00       9.930040088505e-17       2.705182610218e-17      -1.660294237726e-18 
 2631       7.596948397531e-12       3.153901460712e-13      -6.971477528360e-13       0.000000000000e+00       9.911673410709e-17       2.697611336510e-17      -1.628609447408e-18 
 2632       7.597297750896e-12       3.132742886280e-13      -6.964732593859e-13       0.000000000000e+00       9.893344338119e-17       2.690017025248e-17      -1.597408162239e-18 
 2633       7.597577427630e-12       3.111517393278e-13      -6.956943455665e-13       0.000000000000e+00       9.875052781723e-17       2.682403201193e-17      -1.566737523549e-18 
 2634       7.597780806250e-12       3.090231686601e-13      -6.948113530478e-13       0.000000000000e+00       9.856798651920e-17       2.674773399885e-17      -1.536644813222e-18 
 2635       7.597901245504e-12       3.068892491738e-13      -6.938246250742e-13       0.000000000000e+00       9.838581858524e-17       2.667131167660e-17      -1.507177453821e-18 
 2636       7.597932084357e-12       3.047506554787e-13      -6.927345064663e-13       0.000000000000e+00       9.820402310756e-17       2.659480061653e-17      -1.478383008726e-18 
 2637       7.597866641970e-12       3.026080642480e-13      -6.915413436224e-13       0.000000000000e+00       9.802259917252e-17       2.651823649816e-17      -1.450309182263e-18 
 2638       7.597698217681e-12       3.004621542198e-13      -6.902454845203e-13       0.000000000000e+00       9.784154586055e-17       2.644165510923e-17      -1.423003819837e-18 
 2639       7.597420090987e-12       2.983136061995e-13      -6.888472787191e-13       0.000000000000e+00       9.766086224619e-17       2.636509234581e-17      -1.396514908067e-18 
 2640       7.597025521527e-12       2.961631030613e-13      -6.873470773602e-13       0.000000000000e+00       9.748054739805e-17       2.628858421243e-17      -1.370890574916e-18 
 2641       7.596507749061e-12       2.940113297506e-13      -6.857452331700e-13       0.000000000000e+00       9.730060037883e-17       2.621216682214e-17      -1.346179089823e-18 
 2642       7.595859993452e-12       2.918589732856e-13      -6.840421004606e-13       0.000000000000e+00       9.712102024530e-17       2.613587639665e-17      -1.322428863840e-18 
 2643       7.595075454648e-12       2.897067227595e-13      -6.822380351320e-13       0.000000000000e+00       9.694180604830e-17       2.605974926641e-17      -1.299688449759e-18 
 2644       7.594147312662e-12       2.875552693422e-13      -6.803333946736e-13       0.000000000000e+00       9.676295683271e-17       2.598382187073e-17      -1.278006542246e-18 
 2645       7.593068727555e-12       2.854053062826e-13      -6.783285381659e-13       0.000000000000e+00       9.658447163749e-17       2.590813075786e-17      -1.257431977976e-18 
 2646       7.591832839416e-12       2.832575289104e-13      -6.762238262821e-13       0.000000000000e+00       9.640634949562e-17       2.583271258512e-17      -1.238013735764e-18 
 2647       7.590432768345e-12       2.811126346379e-13      -6.740196212900e-13       0.000000000000e+00       9.622858943412e-17       2.575760411897e-17      -1.219800936697e-18 
 2648       7.588861614433e-12       2.789713229622e-13      -6.717162870531e-13       0.000000000000e+00       9.605119047407e-17       2.568284223515e-17      -1.202842844267e-18 
 2649       7.587112457741e-12       2.768342954671e-13      -6.693141890330e-13       0.000000000000e+00       9.587415163054e-17       2.560846391874e-17      -1.187188864503e-18 
 2650       7.585179098878e-12       2.747022152116e-13      -6.668138841803e-13       0.000000000000e+00       9.569747196336e-17       2.553449974739e-17      -1.172867146409e-18 
 2651       7.583058285215e-12       2.725755846471e-13      -6.642166917522e-13       0.000000000000e+00       9.552115072958e-17       2.546095430131e-17      -1.159820253809e-18 
 2652       7.580747496931e-12       2.704548670298e-13      -6.615241256527e-13       0.000000000000e+00       9.534518723180e-17       2.538782564521e-17      -1.147969138282e-18 
 2653       7.578244207537e-12       2.683405269735e-13      -6.587377048344e-13       0.000000000000e+00       9.516958076759e-17       2.531511183538e-17      -1.137234506351e-18 
 2654       7.575545883867e-12       2.662330304515e-13      -6.558589533029e-13       0.000000000000e+00       9.499433062936e-17       2.524281091966e-17      -1.127536819241e-18 
 2655       7.572649986073e-12       2.641328447971e-13      -6.528894001223e-13       0.000000000000e+00       9.481943610450e-17       2.517092093747e-17      -1.118796292651e-18 
 2656       7.569553967621e-12       2.620404387057e-13      -6.498305794200e-13       0.000000000000e+00       9.464489647523e-17       2.509943991977e-17      -1.110932896520e-18 
 2657       7.566255275281e-12       2.599562822354e-13      -6.466840303911e-13       0.000000000000e+00       9.447071101872e-17       2.502836588905e-17      -1.103866354793e-18 
 2658       7.562751349125e-12       2.578808468086e-13      -6.434512973039e-13       0.000000000000e+00       9.429687900700e-17       2.495769685933e-17      -1.097516145189e-18 
 2659       7.559039622517e-12       2.558146052131e-13      -6.401339295046e-13       0.000000000000e+00       9.412339970697e-17       2.488743083617e-17      -1.091801498967e-18 
