# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2298       1.489372110873e-11       6.735002674672e-13      -1.024707103857e-12       4.409024281946e-15       1.879735140190e-16       9.612767169393e-18       5.900218376343e-18 
 2299       1.488034363363e-11       6.705401928300e-13      -1.027009068754e-12       4.403657262782e-15       1.875972758729e-16       9.550569487844e-18       5.831332555474e-18 
 2300       1.486714956932e-11       6.675586576620e-13      -1.029174330672e-12       4.398302570886e-15       1.872218926608e-16       9.491251674374e-18       5.761922122820e-18 
 2301       1.485413086817e-11       6.645564733800e-13      -1.031203409039e-12       4.392960039575e-15       1.868473625552e-16       9.434797857827e-18       5.692042852365e-18 
 2302       1.484127945316e-11       6.615344543418e-13      -1.033096826035e-12       4.387629501439e-15       1.864736837128e-16       9.381192091745e-18       5.621750715005e-18 
 2303       1.482858721785e-11       6.584934178492e-13      -1.034855106590e-12       4.382310788345e-15       1.861008542743e-16       9.330418354282e-18       5.551101878762e-18 
 2304       1.481604602634e-11       6.554341841512e-13      -1.036478778392e-12       4.377003731431e-15       1.857288723642e-16       9.282460548109e-18       5.480152709000e-18 
 2305       1.480364771321e-11       6.523575764475e-13      -1.037968371887e-12       4.371708161110e-15       1.853577360914e-16       9.237302500328e-18       5.408959768639e-18 
 2306       1.479138408354e-11       6.492644208913e-13      -1.039324420285e-12       4.366423907066e-15       1.849874435485e-16       9.194927962383e-18       5.337579818371e-18 
 2307       1.477924691284e-11       6.461555465931e-13      -1.040547459563e-12       4.361150798255e-15       1.846179928120e-16       9.155320609971e-18       5.266069816873e-18 
 2308       1.476722794703e-11       6.430317856234e-13      -1.041638028466e-12       4.355888662900e-15       1.842493819425e-16       9.118464042951e-18       5.194486921023e-18 
 2309       1.475531890240e-11       6.398939730162e-13      -1.042596668513e-12       4.350637328498e-15       1.838816089844e-16       9.084341785256e-18       5.122888486116e-18 
 2310       1.474351146561e-11       6.367429467721e-13      -1.043423923998e-12       4.345396621812e-15       1.835146719660e-16       9.052937284805e-18       5.051332066077e-18 
 2311       1.473179729359e-11       6.335795478620e-13      -1.044120341996e-12       4.340166368872e-15       1.831485688995e-16       9.024233913412e-18       4.979875413674e-18 
 2312       1.472016801358e-11       6.304046202294e-13      -1.044686472364e-12       4.334946394978e-15       1.827832977809e-16       8.998214966696e-18       4.908576480739e-18 
 2313       1.470861522305e-11       6.272190107945e-13      -1.045122867745e-12       4.329736524691e-15       1.824188565901e-16       8.974863663997e-18       4.837493418376e-18 
 2314       1.469713048969e-11       6.240235694572e-13      -1.045430083573e-12       4.324536581842e-15       1.820552432906e-16       8.954163148279e-18       4.766684577181e-18 
 2315       1.468570535138e-11       6.208191491000e-13      -1.045608678073e-12       4.319346389524e-15       1.816924558299e-16       8.936096486047e-18       4.696208507452e-18 
 2316       1.467433131613e-11       6.176066055916e-13      -1.045659212268e-12       4.314165770093e-15       1.813304921391e-16       8.920646667257e-18       4.626123959410e-18 
 2317       1.466299986207e-11       6.143867977899e-13      -1.045582249978e-12       4.308994545169e-15       1.809693501331e-16       8.907796605223e-18       4.556489883408e-18 
 2318       1.465170243743e-11       6.111605875456e-13      -1.045378357829e-12       4.303832535632e-15       1.806090277106e-16       8.897529136533e-18       4.487365430148e-18 
 2319       1.464043046048e-11       6.079288397050e-13      -1.045048105251e-12       4.298679561625e-15       1.802495227537e-16       8.889827020957e-18       4.418809950897e-18 
 2320       1.462917531950e-11       6.046924221132e-13      -1.044592064484e-12       4.293535442548e-15       1.798908331285e-16       8.884672941355e-18       4.350882997701e-18 
 2321       1.461792837278e-11       6.014522056180e-13      -1.044010810581e-12       4.288399997064e-15       1.795329566846e-16       8.882049503596e-18       4.283644323598e-18 
 2322       1.460668094853e-11       5.982090640724e-13      -1.043304921412e-12       4.283273043092e-15       1.791758912552e-16       8.881939236460e-18       4.217153882836e-18 
 2323       1.459542434492e-11       5.949638743379e-13      -1.042474977665e-12       4.278154397807e-15       1.788196346571e-16       8.884324591555e-18       4.151471831087e-18 
 2324       1.458414982997e-11       5.917175162884e-13      -1.041521562851e-12       4.273043877644e-15       1.784641846907e-16       8.889187943224e-18       4.086658525658e-18 
 2325       1.457284864159e-11       5.884708728126e-13      -1.040445263309e-12       4.267941298292e-15       1.781095391400e-16       8.896511588458e-18       4.022774525712e-18 
 2326       1.456151198750e-11       5.852248298178e-13      -1.039246668206e-12       4.262846474694e-15       1.777556957725e-16       8.906277746806e-18       3.959880592479e-18 
 2327       1.455013104521e-11       5.819802762328e-13      -1.037926369541e-12       4.257759221049e-15       1.774026523393e-16       8.918468560287e-18       3.898037689472e-18 
 2328       1.453869696198e-11       5.787381040113e-13      -1.036484962152e-12       4.252679350807e-15       1.770504065748e-16       8.933066093299e-18       3.837306982699e-18 
 2329       1.452720085481e-11       5.754992081351e-13      -1.034923043712e-12       4.247606676673e-15       1.766989561971e-16       8.950052332530e-18       3.777749840883e-18 
 2330       1.451563381041e-11       5.722644866174e-13      -1.033241214742e-12       4.242541010601e-15       1.763482989076e-16       8.969409186871e-18       3.719427835674e-18 
 2331       1.450398688510e-11       5.690348405059e-13      -1.031440078606e-12       4.237482163797e-15       1.759984323912e-16       8.991118487325e-18       3.662402741861e-18 
 2332       1.449225110489e-11       5.658111738860e-13      -1.029520241518e-12       4.232429946716e-15       1.756493543161e-16       9.015161986917e-18       3.606736537594e-18 
 2333       1.448041746534e-11       5.625943938842e-13      -1.027482312545e-12       4.227384169063e-15       1.753010623341e-16       9.041521360609e-18       3.552491404592e-18 
 2334       1.446847693161e-11       5.593854106714e-13      -1.025326903610e-12       4.222344639791e-15       1.749535540802e-16       9.070178205204e-18       3.499729728361e-18 
 2335       1.445642043835e-11       5.561851374657e-13      -1.023054629495e-12       4.217311167098e-15       1.746068271727e-16       9.101114039263e-18       3.448514098407e-18 
 2336       1.444423888975e-11       5.529944905361e-13      -1.020666107847e-12       4.212283558430e-15       1.742608792134e-16       9.134310303015e-18       3.398907308454e-18 
 2337       1.443192315944e-11       5.498143892055e-13      -1.018161959176e-12       4.207261620480e-15       1.739157077873e-16       9.169748358262e-18       3.350972356657e-18 
 2338       1.441946508504e-11       5.466456891244e-13      -1.015543013886e-12       4.202245169437e-15       1.735713105987e-16       9.207408131915e-18       3.304749618209e-18 
 2339       1.440686045846e-11       5.434889816279e-13      -1.012810934767e-12       4.197234061815e-15       1.732276858802e-16       9.247264037458e-18       3.260188206526e-18 
 2340       1.439410605428e-11       5.403447931289e-13      -1.009967598403e-12       4.192228163818e-15       1.728848319865e-16       9.289289027764e-18       3.217214182664e-18 
 2341       1.438119863684e-11       5.372136517349e-13      -1.007014888517e-12       4.187227341105e-15       1.725427472579e-16       9.333455949038e-18       3.175753343609e-18 
 2342       1.436813496025e-11       5.340960872501e-13      -1.003954695973e-12       4.182231458783e-15       1.722014300211e-16       9.379737540695e-18       3.135731221988e-18 
 2343       1.435491176841e-11       5.309926311771e-13      -1.000788918790e-12       4.177240381414e-15       1.718608785885e-16       9.428106435247e-18       3.097073085790e-18 
 2344       1.434152579494e-11       5.279038167186e-13      -9.975194621452e-13       4.172253973010e-15       1.715210912586e-16       9.478535158180e-18       3.059703938073e-18 
 2345       1.432797376324e-11       5.248301787792e-13      -9.941482383825e-13       4.167272097033e-15       1.711820663158e-16       9.530996127838e-18       3.023548516680e-18 
 2346       1.431425238640e-11       5.217722539672e-13      -9.906771670224e-13       4.162294616396e-15       1.708438020303e-16       9.585461655299e-18       2.988531293955e-18 
 2347       1.430035836727e-11       5.187305805964e-13      -9.871081747686e-13       4.157321393459e-15       1.705062966583e-16       9.641903944262e-18       2.954576476454e-18 
 2348       1.428628839840e-11       5.157056986878e-13      -9.834431955156e-13       4.152352290033e-15       1.701695484421e-16       9.700295090926e-18       2.921608004662e-18 
 2349       1.427203916202e-11       5.126981499714e-13      -9.796841703574e-13       4.147387167375e-15       1.698335556094e-16       9.760607083869e-18       2.889549552701e-18 
 2350       1.425760733007e-11       5.097084778878e-13      -9.758330475946e-13       4.142425886190e-15       1.694983163741e-16       9.822811803931e-18       2.858324528053e-18 
 2351       1.424298956416e-11       5.067372275903e-13      -9.718917827426e-13       4.137468306630e-15       1.691638289359e-16       9.886881024094e-18       2.827856071267e-18 
 2352       1.422818251558e-11       5.037849459464e-13      -9.678623385396e-13       4.132514288293e-15       1.688300914801e-16       9.952786409367e-18       2.798067055672e-18 
 2353       1.421318282526e-11       5.008521815397e-13      -9.637466849544e-13       4.127563690221e-15       1.684971021780e-16       1.002049951666e-17       2.768880087099e-18 
 2354       1.419798712380e-11       4.979394846717e-13      -9.595467991940e-13       4.122616370903e-15       1.681648591865e-16       1.008999179467e-17       2.740217503585e-18 
 2355       1.418259203141e-11       4.950474073632e-13      -9.552646657119e-13       4.117672188270e-15       1.678333606485e-16       1.016123458376e-17       2.712001375094e-18 
 2356       1.416699415794e-11       4.921765033568e-13      -9.509022762156e-13       4.112730999698e-15       1.675026046923e-16       1.023419911585e-17       2.684153503229e-18 
 2357       1.415119010286e-11       4.893273281178e-13      -9.464616296747e-13       4.107792662004e-15       1.671725894322e-16       1.030885651428e-17       2.656595420942e-18 
 2358       1.413517645523e-11       4.865004388367e-13      -9.419447323288e-13       4.102857031451e-15       1.668433129681e-16       1.038517779369e-17       2.629248392256e-18 
 2359       1.411894979371e-11       4.836963944305e-13      -9.373535976952e-13       4.097923963739e-15       1.665147733854e-16       1.046313385994e-17       2.602033411970e-18 
 2360       1.410250668656e-11       4.809157555446e-13      -9.326902465768e-13       4.092993314011e-15       1.661869687555e-16       1.054269550993e-17       2.574871205379e-18 
 2361       1.408584369157e-11       4.781590845548e-13      -9.279567070701e-13       4.088064936853e-15       1.658598971352e-16       1.062383343154e-17       2.547682227987e-18 
 2362       1.406895735614e-11       4.754269455687e-13      -9.231550145729e-13       4.083138686285e-15       1.655335565670e-16       1.070651820347e-17       2.520386665218e-18 
 2363       1.405184421720e-11       4.727199044277e-13      -9.182872117924e-13       4.078214415772e-15       1.652079450790e-16       1.079072029515e-17       2.492904432133e-18 
 2364       1.403450080120e-11       4.700385287086e-13      -9.133553487530e-13       4.073291978213e-15       1.648830606848e-16       1.087641006658e-17       2.465155173142e-18 
